# C-282 ζ(s) 켤레합 포함 A_L 재측정 — B-50 검증
# T_MAX=2000.0, CENTER=0.5, TRIM=40%
# n_all=1517, n_valid=910
# NEW: 전체 영점 + 켤레합 (C-270 방식)
# OLD: ±300 이웃, 같은편만 (C-278 방식)

## 핵심 결과
ρ_S(A_bare_old × gap_min  [C-278]) = -0.928669  p=0.0000e+00
ρ_S(A_L_old    × gap_min  [C-278]) = -0.840553  p=5.9254e-244
ρ_S(A_L_new    × gap_min  [C-282]) = -0.799613  p=2.6287e-203
ρ_S(A_Λ_new    × gap_min  [C-282]) = -0.899825  p=0.0000e+00
ρ_S(A_L_new    × gap_right[C-282]) = -0.164520  p=6.0327e-07
ρ_S(A_Λ_new    × gap_right[C-282]) = -0.455323  p=8.9803e-48

GUE_ref = -0.857
C-270_ref_A_L = -0.800
C-270_ref_A_Lambda = -0.900

## 보조 통계
2H1/A_L_new_mean  = 0.842124
2H1/A_bare_old_mean = 0.899098
mean_A_L_new      = 8.7560
mean_A_Lambda_new = 8.3713
mean_A_bare_old   = 8.0753
mean_A_L_old      = 8.7848
mean_S1_conj      = 0.752959

## 개별 데이터
t,A_bare_old,A_L_old,A_L_new,A_Lambda_new,gap_min_gue,gap_right_gue,S1_conj,H1_conj,sm_im,im_gamma_S
1644.713746,11.593670,11.311773,16.313001,13.402146,0.497697,0.762047,0.576324,0.000229,0.785550,0.785550
1645.573760,7.554434,7.055266,12.755725,9.621292,0.762119,0.931458,0.576127,0.000229,0.785550,0.785550
1646.624867,5.351474,4.774043,10.737426,7.519074,0.931565,1.458564,0.575886,0.000229,0.785550,0.785550
1648.270598,5.996223,7.763461,6.369397,5.492061,0.751637,0.751637,0.575509,0.000229,0.785550,0.785550
1649.118535,6.025253,5.882014,10.509768,7.715577,0.751706,1.151095,0.575316,0.000229,0.785550,0.785550
1650.416989,4.343654,5.014603,7.089564,5.104695,1.151257,1.166553,0.575019,0.000228,0.785550,0.785550
1651.732693,5.612338,7.070861,6.670575,5.468444,0.832115,0.832115,0.574719,0.000228,0.785550,0.785550
1652.671066,5.316349,5.501320,9.135444,6.653650,0.832200,1.361172,0.574505,0.000228,0.785549,0.785549
1654.205897,13.939671,17.420297,10.636956,11.446693,0.461911,0.461911,0.574156,0.000228,0.785549,0.785549
1654.726652,12.461219,11.308081,19.213562,15.382011,0.461937,0.972319,0.574037,0.000227,0.785549,0.785549
1655.822776,5.600801,5.687329,9.677424,7.079919,0.972434,1.145729,0.573788,0.000227,0.785549,0.785549
1657.114236,14.492926,17.148524,12.985041,12.951618,0.401819,0.401819,0.573495,0.000227,0.785549,0.785549
1657.567101,18.481991,15.177449,30.001709,24.000375,0.401838,2.176502,0.573392,0.000227,0.785549,0.785549
1660.019980,7.557311,10.487437,5.454010,5.686143,0.745619,0.745619,0.572836,0.000226,0.785549,0.785549
1660.860057,7.401165,8.688041,8.900842,7.483208,0.745686,0.867080,0.572646,0.000226,0.785549,0.785549
1661.836893,12.051589,14.144125,11.791854,11.173781,0.479652,0.479652,0.572425,0.000226,0.785549,0.785549
1662.377203,13.280928,11.099170,22.442373,17.542490,0.479680,1.491537,0.572303,0.000226,0.785549,0.785549
